(0.3034180619635907+0j),(0.5249494417472192+0j),(0.06778998431493943+0j),(0.03968810456356006+0j),(0.20663513651081525+0j),(0.37972798432418275+0j),(0.5515371143873985+0j),(0.36757356460951507+0j)
(0.2932567089987983+0j),(0.28228918438085776+0j),(0.46067844585802525+0j),(0.14492388309610874+0j),(0.4347382646783395+0j),(0.4422443058522642+0j),(0.2769597605758648+0j),(0.37390060554435944+0j)
(0.08226028129429316+0j),(0.10420639405503689+0j),(0.49164716533655034+0j),(0.4527161424332587+0j),(0.47475901935908094+0j),(0.19939540512945936+0j),(0.3163042191684984+0j),(0.4129193863733977+0j)
(0.22471524410129814+0j),(0.07641923613347787+0j),(0.04020322930838414+0j),(0.536825251078867+0j),(0.010394885506357582+0j),(0.41163891235565914+0j),(0.38299529931963167+0j),(0.5810554727937635+0j)
(0.42384490734336794+0j),(0.5257560272172145+0j),(0.11139408342133007+0j),(0.1338832962004016+0j),(0.40441835554576294+0j),(0.45981861829395554+0j),(0.07339038266593846+0j),(0.3650057523398041+0j)
(0.4677976282510632+0j),(0.31333176201719976+0j),(0.006122854845765386+0j),(0.38990514353646544+0j),(0.1898702533443179+0j),(0.375429958395101+0j),(0.5866304728747895+0j),(0.0989514887980008+0j)
(0.21864894413847585+0j),(0.23959974200793488+0j),(0.29592815395593325+0j),(0.5263602446569978+0j),(0.4945455744850088+0j),(0.22719073760105882+0j),(0.008974091003071689+0j),(0.48361610042880865+0j)
(0.5192808416048766+0j),(0.41849624280557535+0j),(0.16821434483951161+0j),(0.5245805384833581+0j),(0.1962272040815927+0j),(0.426688268840392+0j),(0.15245249614909612+0j),(0.08898166757648486+0j)
(0.31910565383743433+0j),(0.8617030243142285+0j),(0.13411535346849277+0j),(0.0672247268346675+0j),(0.21713990458407806+0j),(0.1027774366239825+0j),(0.04060992006031512+0j),(0.27160869351630973+0j)
(0.5851736496887737+0j),(0.2580698978249929+0j),(0.06372956584933936+0j),(0.24821724029382636+0j),(0.20112203017180724+0j),(0.5147248903397151+0j),(0.43822013309760877+0j),(0.1669425134480204+0j)
(0.47319446046654773+0j),(0.41939488145267145+0j),(0.31645989449465745+0j),(0.32496177284193606+0j),(0.2255805547769554+0j),(0.20097165807937453+0j),(0.2786076426808168+0j),(0.4749205246755662+0j)
(0.42841345394493074+0j),(0.07418343344841127+0j),(0.40246607485547164+0j),(0.42098720692378755+0j),(0.25283746932733975+0j),(0.5030640490151478+0j),(0.38179071700465333+0j),(0.09479022090607314+0j)
(0.45996502614597046+0j),(0.20015493034478138+0j),(0.257454675021929+0j),(0.437232757827431+0j),(0.4179043774573934+0j),(0.47334913488401387+0j),(0.24039049317602829+0j),(0.18553631172973797+0j)
(0.32355562632632984+0j),(0.502920466490066+0j),(0.3576242805466359+0j),(0.44458607210876894+0j),(0.060009312028527786+0j),(0.5546808111479785+0j),(0.07269720397017218+0j),(0.016554644586663322+0j)
(0.4095782268413678+0j),(0.28651744435606075+0j),(0.44525149507504097+0j),(0.4062331850826025+0j),(0.39716954692967327+0j),(0.12648387162897362+0j),(0.39208580218467254+0j),(0.24373354422988774+0j)
(0.0434956318238593+0j),(0.19771423054420173+0j),(0.3165230161344069+0j),(0.5482998818502437+0j),(0.45677591212920254+0j),(0.08771961139344343+0j),(0.5536813934177826+0j),(0.1878711881348636+0j)
(0.2941166146471045+0j),(0.20291407250729546+0j),(0.4259163580514207+0j),(0.3178411312625243+0j),(0.0498425587693103+0j),(0.3672179754574899+0j),(0.428331639162607+0j),(0.5187410260597362+0j)
(0.07251155722715577+0j),(0.4943824201321156+0j),(0.04446226348520099+0j),(0.19764697108854576+0j),(0.16621477981722452+0j),(0.2163693513520514+0j),(0.7289745534719287+0j),(0.32162078576221964+0j)
(0.13835024437176613+0j),(0.4735943151932418+0j),(0.3652447714352181+0j),(0.39631621616091955+0j),(0.47870965876795035+0j),(0.1547713557772808+0j),(0.43946215579053+0j),(0.1409015681499621+0j)
(0.1876866635869522+0j),(0.15045548641754677+0j),(0.4590751915751922+0j),(0.6020718611055761+0j),(0.35045521466198165+0j),(0.16070546980433434+0j),(0.22642336703170635+0j),(0.4110762202034358+0j)
(0.15655105806721525+0j),(0.2723901157923254+0j),(0.47915762067849443+0j),(0.506482756897963+0j),(0.07921826695132439+0j),(0.18240491211359017+0j),(0.6048133918745691+0j),(0.09915774187970913+0j)
(0.38639173039711205+0j),(0.16810423125078103+0j),(0.552443224793703+0j),(0.3034143189406402+0j),(0.007697225983035356+0j),(0.24143113029389768+0j),(0.24715654640330117+0j),(0.5529503017132743+0j)
(0.43029068250680536+0j),(0.344911897904171+0j),(0.3743341590638273+0j),(0.42151629966976695+0j),(0.41064397754896+0j),(0.14373774336780887+0j),(0.17637672664485626+0j),(0.3970968305527+0j)
(0.3997834016377925+0j),(0.3302421016397357+0j),(0.3011076315965928+0j),(0.6280979351172596+0j),(0.06150471826311752+0j),(0.20735486658084104+0j),(0.2848006211170853+0j),(0.3435844864413258+0j)
(0.5371370063895147+0j),(0.39267421288087034+0j),(0.37154825236448524+0j),(0.3854688533218349+0j),(0.007132675176975074+0j),(0.10542059217384538+0j),(0.4653161323600008+0j),(0.20729924950421708+0j)
(0.23650469507579397+0j),(0.25914887308833207+0j),(0.04531873333064562+0j),(0.4100404682723445+0j),(0.6235496332095334+0j),(0.3508107520191256+0j),(0.15121126317072572+0j),(0.41469656696770574+0j)
(0.33249032789401584+0j),(0.5120255615929389+0j),(0.3433235526419936+0j),(0.14900075584119268+0j),(0.07027951206568472+0j),(0.5444764284574203+0j),(0.1720126377269028+0j),(0.39525381793563147+0j)
(0.42975793670997336+0j),(0.09642681570814497+0j),(0.10416233626455929+0j),(0.5302056567631078+0j),(0.2509149794539677+0j),(0.24084033865524482+0j),(0.43093190182913976+0j),(0.4553871480789141+0j)
(0.47952152750869803+0j),(0.44257951356076536+0j),(0.20785416174791055+0j),(0.14070267128372604+0j),(0.3769997827071328+0j),(0.4433061031885498+0j),(0.37479632183155454+0j),(0.17905436164984578+0j)
(0.4601876751670889+0j),(0.13973590941592795+0j),(0.21042038698039425+0j),(0.3089853244642559+0j),(0.5583016434945595+0j),(0.5373714499372644+0j),(0.15058400363850616+0j),(0.07621132963377117+0j)
(0.4174384648121577+0j),(0.09847004087474331+0j),(0.10540090860680815+0j),(0.4981581411555186+0j),(0.14409328329450027+0j),(0.6914125571671073+0j),(0.1703208934297052+0j),(0.17016018562840315+0j)
(0.33915575291282624+0j),(0.03015969978387384+0j),(0.23333066799585694+0j),(0.40219154627826886+0j),(0.07133238994167075+0j),(0.46216899571294223+0j),(0.21226380224354038+0j),(0.6357028512237441+0j)
(0.3330114879091326+0j),(0.5680629322531809+0j),(0.2604284555021197+0j),(0.33080657537015745+0j),(0.45723576422029083+0j),(0.14914925434882031+0j),(0.3869705779182888+0j),(0.08997561251681191+0j)
(0.2526213007635109+0j),(0.16636001977943665+0j),(0.3071736247492723+0j),(0.5167440232808826+0j),(0.37193029715091497+0j),(0.4963783484777158+0j),(0.20935202968422784+0j),(0.34434708910092265+0j)
(0.08961574074491867+0j),(0.3919562874491712+0j),(0.03095383164548939+0j),(0.36763750956983715+0j),(0.7172117411919925+0j),(0.3072976518206735+0j),(0.28915970067913943+0j),(0.09892395356309647+0j)
(0.31976972871056814+0j),(0.190617829965142+0j),(0.45889090009108247+0j),(0.1415647088437118+0j),(0.5775069599970152+0j),(0.08294951982630354+0j),(0.1869189049850758+0j),(0.5054276899795981+0j)
(0.12427144813372104+0j),(0.41644484833993334+0j),(0.5406066184848581+0j),(0.2826490947529807+0j),(0.2579210430233097+0j),(0.19601935353910352+0j),(0.5043968081685121+0j),(0.2821724247137954+0j)
(0.3246370322668062+0j),(0.4727454355824473+0j),(0.071979599060052+0j),(0.2261179201619872+0j),(0.4664493183527208+0j),(0.4859320980544786+0j),(0.33161078955367873+0j),(0.22614483778758862+0j)
(0.48140754194298946+0j),(0.14429695441784268+0j),(0.5027543283935524+0j),(0.4979756655245619+0j),(0.2299735367288104+0j),(0.1646906657908192+0j),(0.40725416822912486+0j),(0.02857776756299018+0j)
(0.22040005588140918+0j),(0.47924004692666516+0j),(0.5281737091472947+0j),(0.008317222571733946+0j),(0.43907720352025686+0j),(0.041063198690884546+0j),(0.4921770464044808+0j),(0.07747856231336486+0j)
(0.12202107220600136+0j),(0.23875787832972328+0j),(0.27012317885626874+0j),(0.5034223453363342+0j),(0.4869577931546839+0j),(0.018171914959864775+0j),(0.38460401427986335+0j),(0.4651092187070279+0j)
(0.6082990310673103+0j),(0.4187801786620495+0j),(0.08773852011973866+0j),(0.19623591931899745+0j),(0.33396022343217957+0j),(0.5184617416919128+0j),(0.1366299859607028+0j),(0.09689739584671296+0j)
(0.0993696440487766+0j),(0.36328597203808705+0j),(0.4930754462875387+0j),(0.47676008372672646+0j),(0.11667545687300539+0j),(0.30284206090112287+0j),(0.19549949485328386+0j),(0.49414458877937534+0j)
(0.28859049942894244+0j),(0.5143127288432043+0j),(0.2567992787880445+0j),(0.4464069603987214+0j),(0.18824002081650534+0j),(0.11842418007562867+0j),(0.5630969879783398+0j),(0.14295484243936188+0j)
(0.02196328903951588+0j),(0.14231547200924505+0j),(0.22118566854857574+0j),(0.300139152333844+0j),(0.318465127167804+0j),(0.4018576082249011+0j),(0.6495163876840021+0j),(0.3943047010194974+0j)
(0.5338114090946178+0j),(0.6342081459730584+0j),(0.34175810183771405+0j),(0.33610498706538044+0j),(0.14073696133533656+0j),(0.0836972876666288+0j),(0.16212015058819726+0j),(0.1731045150321137+0j)
(0.45504306818129087+0j),(0.3830349413142868+0j),(0.44616943583394464+0j),(0.326619328281617+0j),(0.2567716269292492+0j),(0.5202308402851794+0j),(0.03138533073353688+0j),(0.05399864987230594+0j)
(0.12030651988942556+0j),(0.07834997066418607+0j),(0.2922422056345788+0j),(0.27221112163216865+0j),(0.49028825999284237+0j),(0.03185376627434247+0j),(0.6553577500053192+0j),(0.3859950790747282+0j)
(0.5644087341365699+0j),(0.4494729942059972+0j),(0.26854171116258063+0j),(0.12917623897962488+0j),(0.33025130425820326+0j),(0.19805870188401561+0j),(0.43353466218673936+0j),(0.23317414154491156+0j)
(0.18939198654096465+0j),(0.3611566318915417+0j),(0.272172540504811+0j),(0.462673896719687+0j),(0.4888277496629695+0j),(0.38247077006220376+0j),(0.04737303939350792+0j),(0.3975812778669103+0j)
(0.03358384461185002+0j),(0.3420548804283839+0j),(0.2902872568091945+0j),(0.5620332113417583+0j),(0.10468483997648914+0j),(0.46035923138638196+0j),(0.31337214003336+0j),(0.4007878818609955+0j)
(0.2599628523570141+0j),(0.47519330577075686+0j),(0.6206261440375286+0j),(0.07001177217188213+0j),(0.3266731866784669+0j),(0.0642553049674553+0j),(0.40259050001677804+0j),(0.20882756720472026+0j)
(0.20318182597481363+0j),(0.4797789767351987+0j),(0.25962035614402834+0j),(0.17481444433606205+0j),(0.10215088891717869+0j),(0.48535794611778255+0j),(0.39952718400407217+0j),(0.47427560455828033+0j)
(0.3742190311401099+0j),(0.6170746626042284+0j),(0.2545252048680662+0j),(0.4482155383368837+0j),(0.3687030044577399+0j),(0.1691834882718694+0j),(0.012973532809242502+0j),(0.22082902443095467+0j)
(0.2628848530376218+0j),(0.4285514769243014+0j),(0.6140999845058109+0j),(0.26023757296608074+0j),(0.053777083242222544+0j),(0.16488484326412023+0j),(0.0889763314006002+0j),(0.5141955139305384+0j)
(0.14667488719649308+0j),(0.02414203902949346+0j),(0.2642594572553608+0j),(0.39458237274668184+0j),(0.44712838169744584+0j),(0.5090620059879565+0j),(0.5380763337806328+0j),(0.06149205762884551+0j)
(0.5121884045191356+0j),(0.005706254162879426+0j),(0.47691283944591356+0j),(0.34133711883586504+0j),(0.456063002744618+0j),(0.16093227429541695+0j),(0.39863695866055077+0j),(0.029487414664078837+0j)
(0.15904966518321345+0j),(0.07304543652337304+0j),(0.10307336497129223+0j),(0.47113816297504885+0j),(0.3352374379889984+0j),(0.0329202918063001+0j),(0.5908416996493776+0j),(0.5236511066956737+0j)
(0.02931291540104767+0j),(0.3744178493518167+0j),(0.4610883908676891+0j),(0.32977060886655907+0j),(0.14873270722430787+0j),(0.03286163687671704+0j),(0.10952757863144194+0j),(0.708804114374994+0j)
(0.06653357268231727+0j),(0.41333142338684764+0j),(0.4118241777337034+0j),(0.27098554585078494+0j),(0.4322989579306428+0j),(0.2789403397109487+0j),(0.33785654240583257+0j),(0.4504008806925638+0j)
(0.36647674240361094+0j),(0.36848405689815883+0j),(0.5764400041084483+0j),(0.5053092681229802+0j),(0.12685239751240474+0j),(0.20384812779943376+0j),(0.2749160111519587+0j),(0.09523318303983479+0j)
(0.2998331441218673+0j),(0.06229808861330243+0j),(0.45100885948513547+0j),(0.4517117657544568+0j),(0.45002998168404157+0j),(0.15175749993438847+0j),(0.32505420493025033+0j),(0.4093274530767767+0j)
(0.26291842009907096+0j),(0.3856654002307803+0j),(0.27195714418748196+0j),(0.5129527494050513+0j),(0.4627086663254774+0j),(0.08261121424657147+0j),(0.4056855404079786+0j),(0.2440291206649728+0j)
(0.08062870116536804+0j),(0.2811718729005912+0j),(0.17075953317598674+0j),(0.5175944530780973+0j),(0.031989871329419786+0j),(0.005129871189410999+0j),(0.42876838879517387+0j),(0.6576371003328215+0j)
(0.1795316020573211+0j),(0.3203784694559056+0j),(0.01988874264482752+0j),(0.1394991135493983+0j),(0.5047922801946292+0j),(0.09599241756577538+0j),(0.4673863048848992+0j),(0.6023211162150864+0j)
(0.21776571356459257+0j),(0.2914605646042712+0j),(0.050895289261018856+0j),(0.3886400573330113+0j),(0.5798044348243364+0j),(0.2974885552630275+0j),(0.43009036841190507+0j),(0.32302795620248453+0j)
(0.05716341813148232+0j),(0.6196446304943312+0j),(0.39309019969739684+0j),(0.17097486945216298+0j),(0.35138278095046427+0j),(0.26990358491257205+0j),(0.07100813634925773+0j),(0.47713793091705775+0j)
(0.21418698052469398+0j),(0.5007021439266792+0j),(0.37861449250754353+0j),(0.1722522457906095+0j),(0.4926641323765829+0j),(0.4761120046866684+0j),(0.18654100771717752+0j),(0.16187462564286828+0j)
(0.5301055323713466+0j),(0.4747500306252735+0j),(0.259844178415156+0j),(0.3441079514725257+0j),(0.24389194618049218+0j),(0.41846471498676946+0j),(0.19617301457703565+0j),(0.1859876417905757+0j)
(0.13793952834874393+0j),(0.033359036463979065+0j),(0.3576763573830622+0j),(0.5375007352177434+0j),(0.3715792432609497+0j),(0.5235133754720863+0j),(0.38843008290451947+0j),(0.0022641971911896005+0j)
(0.016194692029147105+0j),(0.2048684909065684+0j),(0.3467262695455779+0j),(0.3404961182191689+0j),(0.39729063994468067+0j),(0.6501827912291616+0j),(0.26408899863648616+0j),(0.26700076230118147+0j)
(0.1449203322310719+0j),(0.3057220744932388+0j),(0.3150263573663097+0j),(0.37872433717720944+0j),(0.38898072048105214+0j),(0.4338307512117996+0j),(0.3360388442743506+0j),(0.43637272440379443+0j)
(0.12240287483983495+0j),(0.15710718392744943+0j),(0.04904314285235124+0j),(0.03623676495543732+0j),(0.6059777640146863+0j),(0.6415033604613569+0j),(0.40660220231505007+0j),(0.11205165372790149+0j)
(0.2219024227721259+0j),(0.44724824199948854+0j),(0.28409596548104155+0j),(0.4591144604827627+0j),(0.3662332737838982+0j),(0.07123633945933731+0j),(0.2377458024216607+0j),(0.5133295490365689+0j)
(0.06618678904457084+0j),(0.2323521218542634+0j),(0.1678239242658131+0j),(0.5434558655750131+0j),(0.18339208429364073+0j),(0.2813343688990407+0j),(0.6375013190692554+0j),(0.3145362260877095+0j)
(0.20188606479344107+0j),(0.3851985560535325+0j),(0.27703374939833325+0j),(0.17973423656386592+0j),(0.38162599700584415+0j),(0.30404384042875116+0j),(0.4165875618944892+0j),(0.5386889083126128+0j)
(0.5318112712633581+0j),(0.13514337830168607+0j),(0.14082899001344562+0j),(0.45568864767736905+0j),(0.35201085946974675+0j),(0.35884296853437053+0j),(0.254453057490219+0j),(0.3924306451985013+0j)
(0.4246038731715468+0j),(0.24456822720270646+0j),(0.017699015357902588+0j),(0.10763848905993273+0j),(0.5579864015213915+0j),(0.340320417279782+0j),(0.3388415595160823+0j),(0.4538923005552472+0j)
(0.003010521272348966+0j),(0.2520176132759822+0j),(0.5724922330992033+0j),(0.11087077787951982+0j),(0.6001973799138656+0j),(0.2368024918584179+0j),(0.2524580746802905+0j),(0.34116122073987193+0j)
(0.23155932307927593+0j),(0.5939790424212339+0j),(0.12030395701169264+0j),(0.21963349069438495+0j),(0.23572040235353134+0j),(0.004627380361261497+0j),(0.3930152788101653+0j),(0.566401566593172+0j)
(0.5810784989599602+0j),(0.42559909616409475+0j),(0.4237807245896085+0j),(0.5285564422354596+0j),(0.0615029733755844+0j),(0.10111748267216902+0j),(0.0021999882358221916+0j),(0.09076877901686708+0j)
(0.48556641670807277+0j),(0.30423586527025126+0j),(0.240321770858074+0j),(0.22546221608676664+0j),(0.45315231788152927+0j),(0.24529340623630597+0j),(0.36432596026713465+0j),(0.40599106535544044+0j)
(0.06705306739390648+0j),(0.19605982266267014+0j),(0.48938865216199035+0j),(0.4989129922371219+0j),(0.5107243020709609+0j),(0.15329921071130292+0j),(0.27319874432218266+0j),(0.33116686243165505+0j)
(0.18326798486897544+0j),(0.11120153845428277+0j),(0.7165241903254542+0j),(0.13170457030146449+0j),(0.5448573218488616+0j),(0.11521966621824611+0j),(0.24302895027331792+0j),(0.23256377852304466+0j)
(0.1954286957259949+0j),(0.470136734497883+0j),(0.07826639574203856+0j),(0.3756967817555939+0j),(0.1387497814454865+0j),(0.44130243730921154+0j),(0.41535785075653325+0j),(0.4549548197648161+0j)
(0.2248131714706138+0j),(0.2004518163622978+0j),(0.23377364208681833+0j),(0.4787348565069195+0j),(0.571691166038342+0j),(0.06841771075514491+0j),(0.4380204813604236+0j),(0.3194795989084001+0j)
(0.10743846360014477+0j),(0.4393721493792074+0j),(0.2599086453823451+0j),(0.383096140013373+0j),(0.4608977476452478+0j),(0.2368539308504333+0j),(0.29468910885172567+0j),(0.4751060357771892+0j)
(0.1345213653068644+0j),(0.6736043205455641+0j),(0.10839104968278998+0j),(0.21146301737849657+0j),(0.03185293807385422+0j),(0.3523933046093464+0j),(0.5712737519567216+0j),(0.1419388733787486+0j)
(0.17529405073791354+0j),(0.06237905893782348+0j),(0.05664036666926937+0j),(0.004614048603477813+0j),(0.3543701304610632+0j),(0.7018394041257301+0j),(0.5258442610545704+0j),(0.2597739455187961+0j)
(0.5491420526436461+0j),(0.3098190763585686+0j),(0.17136856919737864+0j),(0.15036880984846604+0j),(0.10003233993766812+0j),(0.48897732492923596+0j),(0.05767049593447274+0j),(0.5459358946148903+0j)
(0.15231027353152468+0j),(0.4426187310025916+0j),(0.3205514449173207+0j),(0.4982623940092639+0j),(0.3095201958484683+0j),(0.22531780631850484+0j),(0.3884279353495789+0j),(0.36390173258420805+0j)
(0.09873730564434507+0j),(0.4147694173132698+0j),(0.34770687870577516+0j),(0.40392210890959895+0j),(0.4482000416185043+0j),(0.526648300149603+0j),(0.0983444740603154+0j),(0.21505996009234277+0j)
(0.4762096387719341+0j),(0.4093272406201067+0j),(0.332480767056589+0j),(0.41681449363870177+0j),(0.11232994623406366+0j),(0.3605843992472287+0j),(0.047752913993970636+0j),(0.4200932525771632+0j)
(0.5232323842165778+0j),(0.49121200062691295+0j),(0.25246269280376427+0j),(0.1651882398283615+0j),(0.13544391495934602+0j),(0.539668750587167+0j),(0.28895708393690234+0j),(0.028817805167539682+0j)
(0.03015806546384369+0j),(0.3624339898210281+0j),(0.09702363866628977+0j),(0.6160629398314874+0j),(0.06840273725793+0j),(0.6776219523309661+0j),(0.019994569837363762+0j),(0.12056008563301221+0j)
(0.0695714138015411+0j),(0.44794851737557123+0j),(0.6491795127037406+0j),(0.05448728276231493+0j),(0.3462496622164682+0j),(0.06429736660659327+0j),(0.23702726102479532+0j),(0.4357684454605659+0j)
(0.24706145988112602+0j),(0.1620976433795687+0j),(0.2881123230094273+0j),(0.49191000173362026+0j),(0.4958542589905782+0j),(0.18615305116824132+0j),(0.5508328922979545+0j),(0.06131515898264279+0j)
(0.2354144087873332+0j),(0.40458262961241803+0j),(0.10336414215437247+0j),(0.335176413195905+0j),(0.561440360697462+0j),(0.19995018943165438+0j),(0.14552859948594615+0j),(0.5305578648581495+0j)
(0.5651351787876755+0j),(0.18743801105920463+0j),(0.2877504461328342+0j),(0.5286733491838533+0j),(0.2698370166556101+0j),(0.30110598100476654+0j),(0.29127688333599416+0j),(0.1867467327679406+0j)
